Date,samsung,kospi,index,sp500,rate,Volume,EXIM,GDP
2019-07-04,46000,2108.73,98.1,2993.115,1167.34,446930000,6957.2,"482,285.70"
2019-07-05,45650,2110.59,98.1,2990.41,1174.59,459390000,6957.2,"482,285.70"
2019-07-08,44400,2064.17,98.1,2975.95,1179.94,515950000,6957.2,"482,285.70"
2019-07-09,45100,2052.03,98.1,2979.63,1182.22,440120000,6957.2,"482,285.70"
2019-07-10,45550,2058.78,98.1,2993.07,1175.57,355680000,6957.2,"482,285.70"
2019-07-11,46200,2080.58,98.1,2999.91,1174.16,376680000,6957.2,"482,285.70"
2019-07-12,46300,2086.66,98.1,3013.77,1176.32,403940000,6957.2,"482,285.70"
2019-07-15,46450,2082.48,98.1,3014.3,1179.41,463520000,6957.2,"482,285.70"
2019-07-16,46850,2091.87,98.1,3004.04,1179.21,682800000,6957.2,"482,285.70"
2019-07-17,46050,2072.92,98.1,2984.42,1179.62,761630000,6957.2,"482,285.70"
2019-07-18,46100,2066.55,98.1,2995.11,1171.78,446640000,6957.2,"482,285.70"
2019-07-19,46800,2094.36,98.1,2976.61,1175.11,394900000,6957.2,"482,285.70"
2019-07-22,47200,2093.34,98.1,2985.03,1175.87,332630000,6957.2,"482,285.70"
2019-07-23,47300,2101.45,98.1,3005.47,1178.89,648120000,6957.2,"482,285.70"
2019-07-24,46400,2082.3,98.1,3019.56,1177.41,851390000,6957.2,"482,285.70"
2019-07-25,47200,2074.48,98.1,3003.67,1183.16,598630000,6957.2,"482,285.70"
2019-07-26,47150,2066.26,98.1,3025.86,1183.24,589070000,6957.2,"482,285.70"
2019-07-29,46100,2029.48,98.1,3020.97,1182.71,608670000,6957.2,"482,285.70"
2019-07-30,46550,2038.68,98.1,3013.18,1181.14,547030000,6957.2,"482,285.70"
2019-07-31,45350,2024.55,98.1,2980.38,1187.32,589390000,6957.2,"482,285.70"
2019-08-01,45200,2017.34,98,2953.56,1195.38,461740000,4983.5,"482,285.70"
2019-08-02,44950,1998.13,98,2932.05,1204.51,438540000,4983.5,"482,285.70"
2019-08-05,43950,1946.98,98,2844.74,1217.33,639600000,4983.5,"482,285.70"
2019-08-06,43500,1917.5,98,2881.77,1212.43,739590000,4983.5,"482,285.70"
2019-08-07,43200,1909.71,98,2883.98,1212.87,760780000,4983.5,"482,285.70"
2019-08-08,42650,1920.61,98,2938.09,1207.08,777160000,4983.5,"482,285.70"
2019-08-09,43150,1937.75,98,2918.65,1213.45,654340000,4983.5,"482,285.70"
2019-08-12,43700,1942.29,98,2883.75,1218.14,427140000,4983.5,"482,285.70"
2019-08-13,43000,1925.83,98,2926.32,1205.64,660040000,4983.5,"482,285.70"
2019-08-14,43700,1938.37,98,2840.6,1215.86,699590000,4983.5,"482,285.70"
2019-08-16,43900,1927.17,98,2888.68,1207.47,421680000,4983.5,"482,285.70"
2019-08-19,43600,1939.9,98,2923.65,1211.62,481020000,4983.5,"482,285.70"
2019-08-20,44450,1960.25,98,2900.51,1205.4,463600000,4983.5,"482,285.70"
2019-08-21,44500,1964.65,98,2924.43,1201.44,391570000,4983.5,"482,285.70"
2019-08-22,44050,1951.01,98,2922.95,1209.42,435560000,4983.5,"482,285.70"
2019-08-23,43950,1948.3,98,2847.11,1212.66,381090000,4983.5,"482,285.70"
2019-08-26,43600,1916.31,98,2878.38,1211.74,324850000,4983.5,"482,285.70"
2019-08-27,44050,1924.6,98,2869.16,1211.74,427040000,4983.5,"482,285.70"
2019-08-28,44150,1941.09,98,2887.94,1212.29,284340000,4983.5,"482,285.70"
2019-08-29,43400,1933.41,98,2924.58,1208.12,285100000,4983.5,"482,285.70"
2019-08-30,44000,1967.79,98,2926.46,1209.5,317730000,4983.5,"482,285.70"
2019-09-02,43800,1969.19,98.1,2916.365,1213.61,262150000,8014.3,"482,285.70"
2019-09-03,43250,1965.69,98.1,2906.27,1210.54,342080000,8014.3,"482,285.70"
2019-09-04,44100,1988.53,98.1,2937.78,1203.63,348720000,8014.3,"482,285.70"
2019-09-05,45700,2004.75,98.1,2976,1197.52,488070000,8014.3,"482,285.70"
2019-09-06,46300,2009.13,98.1,2978.71,1191.77,384440000,8014.3,"482,285.70"
2019-09-09,46900,2019.55,98.1,2978.43,1191.93,511820000,8014.3,"482,285.70"
2019-09-10,47000,2032.08,98.1,2979.39,1191.35,504390000,8014.3,"482,285.70"
2019-09-11,47150,2049.2,98.1,3000.93,1189.68,429080000,8014.3,"482,285.70"
2019-09-16,47100,2062.22,98.1,2997.96,1184.02,493520000,8014.3,"482,285.70"
2019-09-17,46900,2062.33,98.1,3005.7,1186.62,508000000,8014.3,"482,285.70"
2019-09-18,47700,2070.73,98.1,3006.73,1190.73,613150000,8014.3,"482,285.70"
2019-09-19,49150,2080.35,98.1,3006.79,1194.35,493040000,8014.3,"482,285.70"
2019-09-20,49200,2091.52,98.1,2992.07,1193.13,589920000,8014.3,"482,285.70"
2019-09-23,49300,2091.7,98.1,2991.78,1194.04,420950000,8014.3,"482,285.70"
2019-09-24,49500,2101.04,98.1,2966.6,1194.53,535770000,8014.3,"482,285.70"
2019-09-25,48900,2073.39,98.1,2984.87,1198.82,651550000,8014.3,"482,285.70"
2019-09-26,49200,2074.52,98.1,2977.62,1199.46,430580000,8014.3,"482,285.70"
2019-09-27,48400,2049.93,98.1,2961.79,1201.99,285940000,8014.3,"482,285.70"
2019-09-30,49050,2063.05,98.1,2976.74,1198.09,327620000,8014.3,"482,285.70"
2019-10-01,48850,2072.42,98.4,2940.25,1202.37,389340000,8035.8,"485,821.00"
2019-10-02,47600,2031.91,98.4,2887.61,1204.37,414460000,8035.8,"485,821.00"
2019-10-04,48000,2020.69,98.4,2952.01,1191.25,402940000,8035.8,"485,821.00"
2019-10-07,47750,2021.73,98.4,2938.79,1196.33,322180000,8035.8,"485,821.00"
2019-10-08,48900,2046.25,98.4,2893.06,1199.02,437520000,8035.8,"485,821.00"
2019-10-10,48550,2028.15,98.4,2938.13,1189.46,445850000,8035.8,"485,821.00"
2019-10-11,49150,2044.61,98.4,2970.27,1182.48,381150000,8035.8,"485,821.00"
2019-10-14,50000,2067.4,98.4,2966.15,1183.7,511220000,8035.8,"485,821.00"
2019-10-15,50100,2068.17,98.4,2995.68,1184.79,464530000,8035.8,"485,821.00"
2019-10-16,50700,2082.83,98.4,2989.69,1185.51,524540000,8035.8,"485,821.00"
2019-10-17,50500,2077.94,98.4,2997.95,1178.6,314180000,8035.8,"485,821.00"
2019-10-18,49900,2060.69,98.4,2986.2,1177.91,516690000,8035.8,"485,821.00"
2019-10-21,50300,2064.84,98.4,3006.72,1172.33,606110000,8035.8,"485,821.00"
2019-10-22,51200,2088.86,98.4,2995.99,1172.09,504060000,8035.8,"485,821.00"
2019-10-23,51200,2080.62,98.4,3004.52,1169.67,429450000,8035.8,"485,821.00"
2019-10-24,50700,2085.66,98.4,3010.29,1175.12,367720000,8035.8,"485,821.00"
2019-10-25,50900,2087.89,98.4,3022.55,1171.66,348690000,8035.8,"485,821.00"
2019-10-28,51300,2093.6,98.4,3039.42,1167.61,269230000,8035.8,"485,821.00"
2019-10-29,51100,2092.69,98.4,3036.89,1167.39,357660000,8035.8,"485,821.00"
2019-10-30,50400,2080.27,98.4,3046.77,1164.41,415550000,8035.8,"485,821.00"
2019-10-31,50400,2083.48,98.4,3037.56,1169.24,461320000,8035.8,"485,821.00"
